State,Year,Quarter,HPI
LA,1994,3,125.61
LA,1994,4,125.47
LA,1995,1,127.04
LA,1995,2,129.61
LA,1995,3,131.64
LA,1995,4,132.94
LA,1996,1,134.83
LA,1996,2,136.55
LA,1996,3,137.48
LA,1996,4,139.47
LA,1997,1,140.80
LA,1997,2,141.78
LA,1997,3,143.76
LA,1997,4,146.09
LA,1998,1,148.13
LA,1998,2,149.40
LA,1998,3,151.89
LA,1998,4,153.34
LA,1999,1,154.68
LA,1999,2,156.33
LA,1999,3,157.46
LA,1999,4,157.90
LA,2000,1,160.30
LA,2000,2,160.90
LA,2000,3,162.81
LA,2000,4,164.20
LA,2001,1,168.48
LA,2001,2,170.17
LA,2001,3,171.76
LA,2001,4,173.38
LA,2002,1,174.32
LA,2002,2,175.72
LA,2002,3,178.80
LA,2002,4,181.44
LA,2003,1,183.38
LA,2003,2,185.27
LA,2003,3,186.97
LA,2003,4,190.09
LA,2004,1,192.26
LA,2004,2,195.19
LA,2004,3,198.40
LA,2004,4,201.19
LA,2005,1,203.35
LA,2005,2,207.55
LA,2005,3,211.54
LA,2005,4,218.70
LA,2006,1,225.36
LA,2006,2,231.19
LA,2006,3,236.05
LA,2006,4,239.93
LA,2007,1,242.48
LA,2007,2,244.85
LA,2007,3,246.10
LA,2007,4,247.07
LA,2008,1,247.58
LA,2008,2,247.27
LA,2008,3,244.15
LA,2008,4,244.95
LA,2009,1,248.23
LA,2009,2,246.40
LA,2009,3,242.96
LA,2009,4,243.30
LA,2010,1,241.23
LA,2010,2,239.96
LA,2010,3,242.89
LA,2010,4,242.41
LA,2011,1,238.79
LA,2011,2,237.80
LA,2011,3,237.99
LA,2011,4,241.00
LA,2012,1,239.74
LA,2012,2,240.32
LA,2012,3,243.91
LA,2012,4,243.90
LA,2013,1,243.47
LA,2013,2,244.97
LA,2013,3,246.56
LA,2013,4,246.07
LA,2014,1,246.96
LA,2014,2,249.60
LA,2014,3,253.30
LA,2014,4,253.69
LA,2015,1,257.19
LA,2015,2,259.41
LA,2015,3,262.31
LA,2015,4,262.30
LA,2016,1,265.20
LA,2016,2,268.60
LA,2016,3,271.09
LA,2016,4,272.64
LA,2017,1,271.09
LA,2017,2,274.56
LA,2017,3,278.16
LA,2017,4,279.17
LA,2018,1,279.16
LA,2018,2,279.87
LA,2018,3,281.31
LA,2018,4,281.77
LA,2019,1,284.59
LA,2019,2,287.41
LA,2019,3,289.43
LA,2019,4,291.89
LA,2020,1,294.64
LA,2020,2,297.48
LA,2020,3,299.74
LA,2020,4,303.45
LA,2021,1,307.17
LA,2021,2,315.57
LA,2021,3,326.18
LA,2021,4,333.55
LA,2022,1,341.99
LA,2022,2,357.51
LA,2022,3,359.14
LA,2022,4,356.59
LA,2023,1,356.04
LA,2023,2,360.49
LA,2023,3,358.17
LA,2023,4,357.80
LA,2024,1,363.98
LA,2024,2,365.15
LA,2024,3,365.72
LA,2024,4,365.69
LA,2025,1,368.15
LA,2025,2,375.26
MA,1975,1,67.50
MA,1975,2,66.51
MA,1975,3,66.98
MA,1975,4,70.36
MA,1976,1,67.35
MA,1976,2,68.85
MA,1976,3,68.86
MA,1976,4,69.72
MA,1977,1,72.42
MA,1977,2,70.27
MA,1977,3,73.82
MA,1977,4,73.44
MA,1978,1,78.28
MA,1978,2,79.80
MA,1978,3,84.66
MA,1978,4,87.17
MA,1979,1,90.66
MA,1979,2,93.77
MA,1979,3,97.17
MA,1979,4,97.98
MA,1980,1,100.00
MA,1980,2,103.98
MA,1980,3,108.31
MA,1980,4,108.52
MA,1981,1,112.53
MA,1981,2,118.67
MA,1981,3,121.43
MA,1981,4,121.31
MA,1982,1,123.41
MA,1982,2,124.39
MA,1982,3,126.45
MA,1982,4,127.81
MA,1983,1,130.05
MA,1983,2,135.83
MA,1983,3,142.76
MA,1983,4,148.14
MA,1984,1,156.22
MA,1984,2,164.45
MA,1984,3,174.39
MA,1984,4,180.50
MA,1985,1,190.11
MA,1985,2,204.48
MA,1985,3,217.43
MA,1985,4,231.80
MA,1986,1,241.18
MA,1986,2,253.14
MA,1986,3,265.50
MA,1986,4,278.17
MA,1987,1,287.65
MA,1987,2,294.85
MA,1987,3,303.61
MA,1987,4,306.10
MA,1988,1,309.53
MA,1988,2,314.60
MA,1988,3,313.67
MA,1988,4,315.88
MA,1989,1,313.24
MA,1989,2,311.12
MA,1989,3,315.74
MA,1989,4,316.57
MA,1990,1,312.53
MA,1990,2,303.60
MA,1990,3,298.43
MA,1990,4,291.28
MA,1991,1,288.31
MA,1991,2,285.37
MA,1991,3,282.08
MA,1991,4,284.72
MA,1992,1,283.82
MA,1992,2,280.35
MA,1992,3,281.91
MA,1992,4,282.59
MA,1993,1,280.62
MA,1993,2,282.39
MA,1993,3,283.39
MA,1993,4,285.11
MA,1994,1,285.26
MA,1994,2,282.37
MA,1994,3,282.12
MA,1994,4,279.68
MA,1995,1,281.48
MA,1995,2,286.71
MA,1995,3,291.39
MA,1995,4,293.00
MA,1996,1,296.59
MA,1996,2,297.03
MA,1996,3,298.37
MA,1996,4,302.20
MA,1997,1,304.85
MA,1997,2,309.40
MA,1997,3,313.85
MA,1997,4,318.64
MA,1998,1,322.97
MA,1998,2,329.75
MA,1998,3,338.03
MA,1998,4,342.96
MA,1999,1,349.91
MA,1999,2,361.30
MA,1999,3,376.30
MA,1999,4,385.11
MA,2000,1,401.39
MA,2000,2,414.41
MA,2000,3,429.56
MA,2000,4,439.96
MA,2001,1,451.74
MA,2001,2,465.47
MA,2001,3,481.00
MA,2001,4,490.81
MA,2002,1,505.06
MA,2002,2,523.65
MA,2002,3,539.00
MA,2002,4,551.20
MA,2003,1,562.09
MA,2003,2,571.20
MA,2003,3,581.96
MA,2003,4,606.79
MA,2004,1,617.03
MA,2004,2,631.57
MA,2004,3,662.05
MA,2004,4,673.08
MA,2005,1,687.55
MA,2005,2,703.85
MA,2005,3,715.01
MA,2005,4,719.92
MA,2006,1,720.56
MA,2006,2,711.77
MA,2006,3,706.54
MA,2006,4,708.49
MA,2007,1,703.06
MA,2007,2,692.97
MA,2007,3,679.32
MA,2007,4,679.34
MA,2008,1,675.93
MA,2008,2,654.43
MA,2008,3,638.11
MA,2008,4,638.93
MA,2009,1,639.22
MA,2009,2,623.43
MA,2009,3,612.81
MA,2009,4,613.85
MA,2010,1,610.14
MA,2010,2,608.32
MA,2010,3,611.91
MA,2010,4,611.68
MA,2011,1,602.80
MA,2011,2,595.81
MA,2011,3,599.01
MA,2011,4,599.74
MA,2012,1,595.96
MA,2012,2,594.18
MA,2012,3,598.22
MA,2012,4,601.09
MA,2013,1,602.86
MA,2013,2,608.03
MA,2013,3,614.77
MA,2013,4,617.87
MA,2014,1,621.85
MA,2014,2,635.60
MA,2014,3,642.74
MA,2014,4,647.07
MA,2015,1,652.86
MA,2015,2,660.64
MA,2015,3,671.34
MA,2015,4,675.32
MA,2016,1,682.49
MA,2016,2,692.06
MA,2016,3,704.45
MA,2016,4,710.90
MA,2017,1,714.36
MA,2017,2,733.01
MA,2017,3,743.52
MA,2017,4,749.46
MA,2018,1,757.81
MA,2018,2,772.11
MA,2018,3,781.69
MA,2018,4,782.45
MA,2019,1,791.84
MA,2019,2,803.72
MA,2019,3,813.02
MA,2019,4,820.53
MA,2020,1,829.07
MA,2020,2,837.60
MA,2020,3,852.45
MA,2020,4,869.53
MA,2021,1,888.55
MA,2021,2,936.16
MA,2021,3,985.13
MA,2021,4,1007.55
MA,2022,1,1033.08
MA,2022,2,1098.92
MA,2022,3,1107.62
MA,2022,4,1093.86
MA,2023,1,1109.89
MA,2023,2,1146.40
MA,2023,3,1172.00
MA,2023,4,1182.81
MA,2024,1,1198.39
MA,2024,2,1237.17
MA,2024,3,1245.71
MA,2024,4,1253.98
MA,2025,1,1268.20
MA,2025,2,1295.16
MD,1975,1,61.50
MD,1975,2,62.35
MD,1975,3,64.87
MD,1975,4,67.03
MD,1976,1,66.97
MD,1976,2,69.81
MD,1976,3,70.42
MD,1976,4,71.56
MD,1977,1,72.19
MD,1977,2,73.43
MD,1977,3,76.54
MD,1977,4,76.94
MD,1978,1,81.89
MD,1978,2,83.06
MD,1978,3,85.71
MD,1978,4,88.04
MD,1979,1,91.09
MD,1979,2,94.64
MD,1979,3,96.71
MD,1979,4,98.26
MD,1980,1,100.00
MD,1980,2,102.99
MD,1980,3,104.78
MD,1980,4,107.38
MD,1981,1,110.36
MD,1981,2,112.68
MD,1981,3,111.26
MD,1981,4,114.27
MD,1982,1,106.50
MD,1982,2,107.99
MD,1982,3,106.10
MD,1982,4,110.85
MD,1983,1,113.21
MD,1983,2,115.43
MD,1983,3,116.51
MD,1983,4,117.92
MD,1984,1,118.50
MD,1984,2,122.57
MD,1984,3,124.02
MD,1984,4,124.54
MD,1985,1,126.49
MD,1985,2,128.39
MD,1985,3,130.69
MD,1985,4,131.09
MD,1986,1,133.61
MD,1986,2,137.42
MD,1986,3,140.92
MD,1986,4,144.60
MD,1987,1,148.70
MD,1987,2,152.88
MD,1987,3,159.51
MD,1987,4,162.26
MD,1988,1,167.67
MD,1988,2,173.71
MD,1988,3,179.28
MD,1988,4,183.49
MD,1989,1,187.95
MD,1989,2,192.84
MD,1989,3,196.38
MD,1989,4,199.62
MD,1990,1,201.92
MD,1990,2,202.59
MD,1990,3,203.61
MD,1990,4,202.40
MD,1991,1,203.77
MD,1991,2,205.95
MD,1991,3,205.35
MD,1991,4,209.39
MD,1992,1,210.15
MD,1992,2,208.80
MD,1992,3,210.76
MD,1992,4,211.44
MD,1993,1,210.87
MD,1993,2,211.53
MD,1993,3,212.24
MD,1993,4,213.08
MD,1994,1,213.48
MD,1994,2,211.40
MD,1994,3,209.48
MD,1994,4,207.61
MD,1995,1,207.71
MD,1995,2,210.38
MD,1995,3,212.89
MD,1995,4,214.48
MD,1996,1,217.02
MD,1996,2,214.63
MD,1996,3,212.87
MD,1996,4,215.41
MD,1997,1,216.23
MD,1997,2,215.22
MD,1997,3,217.03
MD,1997,4,219.50
MD,1998,1,222.23
MD,1998,2,222.03
MD,1998,3,223.38
MD,1998,4,225.56
MD,1999,1,227.99
MD,1999,2,228.90
MD,1999,3,230.88
MD,1999,4,233.44
MD,2000,1,237.91
MD,2000,2,240.51
MD,2000,3,244.92
MD,2000,4,248.82
MD,2001,1,254.50
MD,2001,2,259.48
MD,2001,3,266.33
MD,2001,4,270.65
MD,2002,1,277.38
MD,2002,2,286.50
MD,2002,3,295.42
MD,2002,4,301.47
MD,2003,1,307.23
MD,2003,2,313.88
MD,2003,3,323.46
MD,2003,4,340.89
MD,2004,1,350.36
MD,2004,2,366.81
MD,2004,3,393.75
MD,2004,4,407.34
MD,2005,1,425.42
MD,2005,2,451.30
MD,2005,3,474.77
MD,2005,4,493.79
MD,2006,1,507.43
MD,2006,2,517.92
MD,2006,3,524.85
MD,2006,4,531.72
MD,2007,1,533.59
MD,2007,2,534.46
MD,2007,3,526.79
MD,2007,4,523.93
MD,2008,1,515.92
MD,2008,2,498.15
MD,2008,3,477.85
MD,2008,4,470.69
MD,2009,1,465.93
MD,2009,2,447.91
MD,2009,3,436.87
MD,2009,4,429.25
MD,2010,1,425.92
MD,2010,2,420.71
MD,2010,3,426.03
MD,2010,4,422.02
MD,2011,1,409.22
MD,2011,2,401.07
MD,2011,3,407.05
MD,2011,4,409.09
MD,2012,1,403.20
MD,2012,2,399.25
MD,2012,3,404.60
MD,2012,4,406.13
MD,2013,1,406.16
MD,2013,2,409.83
MD,2013,3,411.41
MD,2013,4,412.12
MD,2014,1,413.28
MD,2014,2,419.92
MD,2014,3,422.70
MD,2014,4,426.38
MD,2015,1,428.99
MD,2015,2,431.92
MD,2015,3,431.69
MD,2015,4,432.84
MD,2016,1,436.66
MD,2016,2,441.27
MD,2016,3,447.03
MD,2016,4,448.63
MD,2017,1,446.19
MD,2017,2,454.49
MD,2017,3,457.97
MD,2017,4,460.87
MD,2018,1,463.42
MD,2018,2,467.68
MD,2018,3,468.35
MD,2018,4,466.39
MD,2019,1,471.15
MD,2019,2,479.19
MD,2019,3,484.11
MD,2019,4,485.86
MD,2020,1,491.12
MD,2020,2,495.70
MD,2020,3,502.07
MD,2020,4,511.33
MD,2021,1,522.93
MD,2021,2,547.34
MD,2021,3,569.26
MD,2021,4,581.75
MD,2022,1,597.65
MD,2022,2,625.48
MD,2022,3,626.44
MD,2022,4,622.99
MD,2023,1,628.54
MD,2023,2,651.75
MD,2023,3,659.86
MD,2023,4,656.73
MD,2024,1,671.60
MD,2024,2,687.83
MD,2024,3,692.86
MD,2024,4,698.64
MD,2025,1,702.55
MD,2025,2,712.97
ME,1975,1,59.40
ME,1975,2,86.80
ME,1975,3,70.43
ME,1975,4,70.41
ME,1976,1,55.76
ME,1976,2,72.67
ME,1976,3,82.11
ME,1976,4,69.36
ME,1977,1,73.35
ME,1977,2,79.07
ME,1977,3,81.52
ME,1977,4,86.43
ME,1978,1,81.19
ME,1978,2,90.39
ME,1978,3,88.91
ME,1978,4,93.06
ME,1979,1,103.06
ME,1979,2,101.34
ME,1979,3,96.43
ME,1979,4,103.82
ME,1980,1,100.00
ME,1980,2,102.93
ME,1980,3,107.95
ME,1980,4,102.07
ME,1981,1,123.02
ME,1981,2,111.72
ME,1981,3,106.79
ME,1981,4,115.32
ME,1982,1,103.29
ME,1982,2,112.21
ME,1982,3,106.34
ME,1982,4,111.14
ME,1983,1,112.02
ME,1983,2,117.40
ME,1983,3,123.11
ME,1983,4,128.78
ME,1984,1,129.77
ME,1984,2,136.29
ME,1984,3,140.26
ME,1984,4,137.32
ME,1985,1,143.51
ME,1985,2,147.87
ME,1985,3,153.58
ME,1985,4,161.42
ME,1986,1,164.30
ME,1986,2,170.19
ME,1986,3,177.32
ME,1986,4,185.24
ME,1987,1,192.84
ME,1987,2,200.71
ME,1987,3,210.48
ME,1987,4,218.14
ME,1988,1,222.74
ME,1988,2,225.35
ME,1988,3,232.42
ME,1988,4,234.05
ME,1989,1,234.73
ME,1989,2,237.96
ME,1989,3,240.08
ME,1989,4,242.63
ME,1990,1,239.35
ME,1990,2,234.81
ME,1990,3,230.73
ME,1990,4,232.88
ME,1991,1,226.85
ME,1991,2,229.91
ME,1991,3,226.03
ME,1991,4,228.57
ME,1992,1,229.89
ME,1992,2,225.16
ME,1992,3,226.08
ME,1992,4,227.59
ME,1993,1,224.05
ME,1993,2,227.41
ME,1993,3,225.50
ME,1993,4,227.80
ME,1994,1,227.39
ME,1994,2,222.32
ME,1994,3,220.40
ME,1994,4,216.77
ME,1995,1,218.79
ME,1995,2,222.25
ME,1995,3,226.29
ME,1995,4,226.46
ME,1996,1,231.65
ME,1996,2,229.00
ME,1996,3,228.18
ME,1996,4,231.85
ME,1997,1,230.53
ME,1997,2,232.75
ME,1997,3,236.17
ME,1997,4,239.62
ME,1998,1,242.92
ME,1998,2,244.68
ME,1998,3,247.85
ME,1998,4,251.44
ME,1999,1,253.80
ME,1999,2,259.08
ME,1999,3,264.83
ME,1999,4,267.03
ME,2000,1,272.84
ME,2000,2,280.41
ME,2000,3,286.59
ME,2000,4,292.55
ME,2001,1,300.87
ME,2001,2,306.50
ME,2001,3,315.81
ME,2001,4,320.68
ME,2002,1,327.85
ME,2002,2,337.92
ME,2002,3,347.60
ME,2002,4,353.98
ME,2003,1,360.57
ME,2003,2,365.83
ME,2003,3,376.33
ME,2003,4,390.44
ME,2004,1,399.43
ME,2004,2,410.82
ME,2004,3,430.46
ME,2004,4,439.68
ME,2005,1,452.39
ME,2005,2,462.61
ME,2005,3,474.62
ME,2005,4,482.17
ME,2006,1,486.33
ME,2006,2,483.77
ME,2006,3,486.66
ME,2006,4,494.25
ME,2007,1,497.47
ME,2007,2,494.09
ME,2007,3,490.99
ME,2007,4,497.10
ME,2008,1,499.27
ME,2008,2,490.93
ME,2008,3,479.82
ME,2008,4,476.65
ME,2009,1,480.92
ME,2009,2,470.26
ME,2009,3,459.52
ME,2009,4,454.29
ME,2010,1,451.87
ME,2010,2,445.96
ME,2010,3,451.01
ME,2010,4,452.10
ME,2011,1,444.96
ME,2011,2,436.86
ME,2011,3,440.74
ME,2011,4,443.67
ME,2012,1,438.94
ME,2012,2,433.85
ME,2012,3,435.20
ME,2012,4,436.22
ME,2013,1,439.23
ME,2013,2,440.78
ME,2013,3,437.78
ME,2013,4,436.13
ME,2014,1,437.55
ME,2014,2,441.59
ME,2014,3,449.16
ME,2014,4,447.16
ME,2015,1,453.03
ME,2015,2,455.85
ME,2015,3,458.12
ME,2015,4,461.20
ME,2016,1,464.99
ME,2016,2,469.25
ME,2016,3,479.33
ME,2016,4,483.49
ME,2017,1,487.22
ME,2017,2,490.74
ME,2017,3,500.67
ME,2017,4,506.20
ME,2018,1,512.28
ME,2018,2,521.01
ME,2018,3,527.94
ME,2018,4,530.27
ME,2019,1,535.08
ME,2019,2,547.53
ME,2019,3,554.91
ME,2019,4,562.55
ME,2020,1,567.54
ME,2020,2,576.24
ME,2020,3,589.38
ME,2020,4,610.94
ME,2021,1,629.28
ME,2021,2,668.88
ME,2021,3,715.54
ME,2021,4,737.86
ME,2022,1,763.52
ME,2022,2,819.82
ME,2022,3,837.36
ME,2022,4,839.02
ME,2023,1,853.36
ME,2023,2,897.01
ME,2023,3,924.15
ME,2023,4,915.65
ME,2024,1,930.89
ME,2024,2,962.96
ME,2024,3,980.18
ME,2024,4,981.20
ME,2025,1,994.29
ME,2025,2,1022.28
MI,1975,1,60.18
MI,1975,2,62.60
MI,1975,3,63.37
MI,1975,4,62.30
MI,1976,1,63.07
MI,1976,2,64.26
MI,1976,3,64.36
MI,1976,4,65.72
MI,1977,1,67.54
MI,1977,2,68.10
MI,1977,3,71.24
MI,1977,4,72.73
MI,1978,1,75.66
MI,1978,2,79.57
MI,1978,3,83.04
MI,1978,4,86.81
MI,1979,1,91.41
MI,1979,2,96.05
MI,1979,3,99.12
MI,1979,4,99.44
MI,1980,1,100.00
MI,1980,2,101.86
MI,1980,3,102.77
MI,1980,4,101.89
MI,1981,1,103.14
MI,1981,2,103.33
MI,1981,3,106.47
MI,1981,4,105.48
MI,1982,1,104.54
MI,1982,2,99.66
MI,1982,3,94.51
MI,1982,4,87.68
MI,1983,1,96.61
MI,1983,2,97.09
MI,1983,3,97.25
MI,1983,4,95.27
MI,1984,1,97.59
MI,1984,2,97.16
MI,1984,3,97.23
MI,1984,4,97.45
MI,1985,1,99.65
MI,1985,2,100.79
MI,1985,3,102.68
MI,1985,4,103.79
MI,1986,1,105.37
MI,1986,2,108.76
MI,1986,3,112.04
MI,1986,4,114.49
MI,1987,1,117.48
MI,1987,2,121.45
MI,1987,3,123.99
MI,1987,4,126.04
MI,1988,1,127.91
MI,1988,2,131.13
MI,1988,3,133.29
MI,1988,4,134.43
MI,1989,1,136.46
MI,1989,2,139.30
MI,1989,3,142.61
MI,1989,4,143.17
MI,1990,1,145.29
MI,1990,2,147.57
MI,1990,3,148.50
MI,1990,4,148.89
MI,1991,1,150.66
MI,1991,2,152.68
MI,1991,3,153.90
MI,1991,4,155.80
MI,1992,1,157.03
MI,1992,2,158.04
MI,1992,3,159.23
MI,1992,4,160.45
MI,1993,1,161.06
MI,1993,2,162.31
MI,1993,3,163.74
MI,1993,4,165.15
MI,1994,1,166.97
MI,1994,2,169.80
MI,1994,3,173.07
MI,1994,4,175.24
MI,1995,1,178.39
MI,1995,2,181.86
MI,1995,3,185.16
MI,1995,4,188.27
MI,1996,1,190.96
MI,1996,2,196.26
MI,1996,3,200.80
MI,1996,4,203.44
MI,1997,1,206.96
MI,1997,2,211.40
MI,1997,3,215.05
MI,1997,4,218.11
MI,1998,1,220.57
MI,1998,2,224.78
MI,1998,3,228.49
MI,1998,4,230.63
MI,1999,1,234.31
MI,1999,2,239.40
MI,1999,3,244.16
MI,1999,4,247.21
MI,2000,1,252.83
MI,2000,2,256.39
MI,2000,3,260.95
MI,2000,4,264.68
MI,2001,1,268.84
MI,2001,2,272.33
MI,2001,3,275.93
MI,2001,4,278.20
MI,2002,1,281.64
MI,2002,2,284.76
MI,2002,3,287.38
MI,2002,4,289.22
MI,2003,1,291.41
MI,2003,2,293.66
MI,2003,3,296.27
MI,2003,4,300.58
MI,2004,1,302.63
MI,2004,2,304.69
MI,2004,3,308.88
MI,2004,4,312.23
MI,2005,1,314.86
MI,2005,2,316.64
MI,2005,3,319.19
MI,2005,4,318.44
MI,2006,1,317.23
MI,2006,2,312.00
MI,2006,3,309.56
MI,2006,4,311.10
MI,2007,1,308.65
MI,2007,2,302.91
MI,2007,3,293.26
MI,2007,4,292.06
MI,2008,1,291.24
MI,2008,2,279.24
MI,2008,3,267.96
MI,2008,4,265.13
MI,2009,1,270.71
MI,2009,2,260.17
MI,2009,3,248.47
MI,2009,4,244.10
MI,2010,1,239.26
MI,2010,2,235.48
MI,2010,3,239.52
MI,2010,4,238.97
MI,2011,1,229.20
MI,2011,2,225.37
MI,2011,3,229.98
MI,2011,4,231.76
MI,2012,1,227.23
MI,2012,2,226.14
MI,2012,3,230.64
MI,2012,4,233.85
MI,2013,1,236.37
MI,2013,2,241.32
MI,2013,3,246.76
MI,2013,4,248.73
MI,2014,1,251.02
MI,2014,2,258.54
MI,2014,3,264.38
MI,2014,4,266.53
MI,2015,1,267.77
MI,2015,2,273.50
MI,2015,3,278.19
MI,2015,4,279.36
MI,2016,1,281.70
MI,2016,2,287.69
MI,2016,3,293.28
MI,2016,4,295.39
MI,2017,1,298.94
MI,2017,2,307.13
MI,2017,3,313.12
MI,2017,4,314.94
MI,2018,1,318.98
MI,2018,2,326.73
MI,2018,3,331.93
MI,2018,4,332.63
MI,2019,1,337.00
MI,2019,2,343.88
MI,2019,3,348.10
MI,2019,4,350.58
MI,2020,1,353.91
MI,2020,2,357.64
MI,2020,3,365.60
MI,2020,4,373.14
MI,2021,1,381.12
MI,2021,2,402.27
MI,2021,3,423.07
MI,2021,4,432.32
MI,2022,1,443.93
MI,2022,2,471.62
MI,2022,3,476.98
MI,2022,4,470.94
MI,2023,1,474.20
MI,2023,2,497.16
MI,2023,3,506.62
MI,2023,4,509.13
MI,2024,1,513.56
MI,2024,2,535.29
MI,2024,3,543.30
MI,2024,4,542.60
MI,2025,1,548.64
MI,2025,2,562.95
MN,1975,1,55.99
MN,1975,2,56.23
MN,1975,3,58.32
MN,1975,4,60.61
MN,1976,1,62.91
MN,1976,2,62.21
MN,1976,3,63.26
MN,1976,4,64.57
MN,1977,1,66.66
MN,1977,2,68.89
MN,1977,3,73.00
MN,1977,4,74.92
MN,1978,1,76.48
MN,1978,2,82.10
MN,1978,3,85.39
MN,1978,4,87.47
MN,1979,1,91.18
MN,1979,2,94.58
MN,1979,3,97.26
MN,1979,4,99.30
MN,1980,1,100.00
MN,1980,2,102.58
MN,1980,3,106.43
MN,1980,4,104.54
MN,1981,1,101.01
MN,1981,2,99.93
MN,1981,3,103.66
MN,1981,4,106.12
MN,1982,1,89.28
MN,1982,2,91.70
MN,1982,3,98.52
MN,1982,4,105.76
MN,1983,1,109.44
MN,1983,2,111.50
MN,1983,3,111.25
MN,1983,4,109.05
MN,1984,1,113.20
MN,1984,2,113.35
MN,1984,3,115.12
MN,1984,4,115.52
MN,1985,1,116.47
MN,1985,2,117.96
MN,1985,3,115.15
MN,1985,4,119.64
MN,1986,1,120.91
MN,1986,2,120.11
MN,1986,3,123.74
MN,1986,4,123.59
MN,1987,1,126.50
MN,1987,2,128.71
MN,1987,3,130.09
MN,1987,4,129.24
MN,1988,1,131.42
MN,1988,2,133.23
MN,1988,3,133.29
MN,1988,4,134.07
MN,1989,1,134.48
MN,1989,2,136.32
MN,1989,3,138.34
MN,1989,4,139.06
MN,1990,1,139.10
MN,1990,2,139.13
MN,1990,3,139.88
MN,1990,4,139.89
MN,1991,1,141.84
MN,1991,2,142.92
MN,1991,3,143.30
MN,1991,4,145.80
MN,1992,1,146.54
MN,1992,2,147.34
MN,1992,3,149.07
MN,1992,4,150.01
MN,1993,1,151.32
MN,1993,2,152.79
MN,1993,3,154.74
MN,1993,4,156.37
MN,1994,1,157.28
MN,1994,2,160.06
MN,1994,3,161.39
MN,1994,4,161.90
MN,1995,1,163.45
MN,1995,2,166.57
MN,1995,3,169.53
MN,1995,4,171.68
MN,1996,1,174.05
MN,1996,2,175.22
MN,1996,3,176.95
MN,1996,4,178.91
MN,1997,1,181.16
MN,1997,2,183.05
MN,1997,3,186.38
MN,1997,4,188.99
MN,1998,1,192.17
MN,1998,2,193.54
MN,1998,3,197.53
MN,1998,4,199.85
MN,1999,1,203.11
MN,1999,2,209.20
MN,1999,3,215.82
MN,1999,4,218.63
MN,2000,1,224.93
MN,2000,2,231.53
MN,2000,3,237.30
MN,2000,4,241.88
MN,2001,1,248.32
MN,2001,2,254.97
MN,2001,3,262.68
MN,2001,4,266.18
MN,2002,1,271.74
MN,2002,2,279.01
MN,2002,3,285.01
MN,2002,4,289.41
MN,2003,1,293.42
MN,2003,2,296.81
MN,2003,3,303.75
MN,2003,4,314.72
MN,2004,1,318.51
MN,2004,2,324.74
MN,2004,3,335.70
MN,2004,4,340.59
MN,2005,1,347.24
MN,2005,2,354.26
MN,2005,3,360.79
MN,2005,4,364.82
MN,2006,1,366.60
MN,2006,2,364.64
MN,2006,3,364.96
MN,2006,4,368.85
MN,2007,1,370.84
MN,2007,2,366.80
MN,2007,3,359.16
MN,2007,4,357.83
MN,2008,1,359.31
MN,2008,2,348.28
MN,2008,3,337.73
MN,2008,4,336.74
MN,2009,1,342.70
MN,2009,2,332.74
MN,2009,3,319.35
MN,2009,4,315.05
MN,2010,1,310.37
MN,2010,2,307.53
MN,2010,3,314.44
MN,2010,4,310.30
MN,2011,1,297.43
MN,2011,2,290.68
MN,2011,3,294.34
MN,2011,4,297.30
MN,2012,1,291.81
MN,2012,2,289.90
MN,2012,3,294.54
MN,2012,4,297.80
MN,2013,1,298.97
MN,2013,2,304.51
MN,2013,3,310.83
MN,2013,4,311.15
MN,2014,1,313.01
MN,2014,2,320.87
MN,2014,3,324.09
MN,2014,4,325.13
MN,2015,1,326.04
MN,2015,2,332.93
MN,2015,3,337.85
MN,2015,4,338.70
MN,2016,1,340.73
MN,2016,2,348.33
MN,2016,3,353.77
MN,2016,4,355.57
MN,2017,1,359.07
MN,2017,2,369.53
MN,2017,3,374.66
MN,2017,4,375.97
MN,2018,1,381.28
MN,2018,2,390.06
MN,2018,3,394.73
MN,2018,4,393.96
MN,2019,1,398.77
MN,2019,2,406.26
MN,2019,3,410.87
MN,2019,4,413.27
MN,2020,1,417.18
MN,2020,2,420.56
MN,2020,3,429.37
MN,2020,4,437.17
MN,2021,1,444.01
MN,2021,2,467.63
MN,2021,3,490.10
MN,2021,4,498.38
MN,2022,1,509.40
MN,2022,2,541.51
MN,2022,3,540.42
MN,2022,4,531.11
MN,2023,1,534.96
MN,2023,2,557.57
MN,2023,3,559.72
MN,2023,4,553.37
MN,2024,1,561.50
MN,2024,2,577.66
MN,2024,3,582.26
MN,2024,4,581.28
MN,2025,1,583.74
MN,2025,2,598.61
MO,1975,1,65.33
MO,1975,2,73.56
MO,1975,3,65.58
MO,1975,4,64.99
MO,1976,1,67.15
MO,1976,2,77.25
MO,1976,3,69.15
MO,1976,4,69.39
MO,1977,1,71.48
MO,1977,2,81.71
MO,1977,3,77.49
MO,1977,4,79.97
MO,1978,1,82.79
MO,1978,2,92.83
MO,1978,3,89.84
MO,1978,4,90.92
MO,1979,1,95.88
MO,1979,2,102.57
MO,1979,3,98.35
MO,1979,4,100.41
MO,1980,1,100.00
MO,1980,2,110.41
MO,1980,3,104.64
MO,1980,4,105.32
MO,1981,1,103.68
MO,1981,2,104.07
MO,1981,3,103.13
MO,1981,4,102.24
MO,1982,1,103.33
MO,1982,2,101.74
